2025-02-05 21:29:00,197 - INFO - Connected to PostgreSQL database successfully!
2025-02-05 21:29:00,214 - INFO - Table 'detections' is ready.
2025-02-05 21:29:13,596 - ERROR - Error inserting data: column "xcenter" of relation "detections" does not exist
LINE 2: ...              INSERT INTO detections (image_name, xcenter, y...
                                                             ^

2025-02-05 21:29:48,588 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,588 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,590 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,590 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,590 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,590 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:49,462 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:49,798 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:49,799 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:49,801 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:49,802 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:49,803 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:49,804 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:49,804 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:49,805 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:49,806 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:50,311 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:50,311 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:50,805 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:51,608 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

